order_id,customer_id,restaurant_id,order_date,delivery_time,order_status,total_amount,payment_mode,feedback_rating,total_fulfillment_minutes,discount_applied
1319,474,93,28-07-2024 13:55,28-07-2024 15:23,Pending,3253.37,UPI,4.79,88,34.62
1320,232,189,18-11-2024 19:44,18-11-2024 20:56,Delivered,2276.88,UPI,0.55,72,4.43
1321,27,84,24-01-2024 11:21,24-01-2024 12:24,Cancelled,3007.58,Credit Card,4.17,63,25.1
1322,122,23,28-11-2024 03:09,28-11-2024 04:35,Delivered,2876.02,Cash,3.07,86,4.15
1323,93,48,11-07-2024 09:13,11-07-2024 09:51,Pending,940.89,Cash,3.56,38,23.48
1324,204,26,26-06-2025 04:45,26-06-2025 05:24,Pending,372.44,Credit Card,4.6,39,35.37
1325,98,178,03-05-2024 21:42,03-05-2024 22:53,Pending,4738.75,Credit Card,3.8,71,50
1326,182,139,12-09-2023 07:44,12-09-2023 09:14,Cancelled,3989.14,UPI,4.23,90,31.35
1327,359,59,23-03-2025 06:07,23-03-2025 07:02,Delivered,1549.88,Credit Card,3.58,55,42.52
1328,70,61,24-10-2024 07:49,24-10-2024 09:14,Delivered,3417.29,UPI,2.15,85,34.46
1329,105,111,01-06-2024 17:05,01-06-2024 17:52,Pending,872.04,Credit Card,0.03,47,48.23
1330,231,199,18-12-2023 04:38,18-12-2023 05:35,Delivered,2113.59,Cash,4.57,57,39.43
1331,213,144,01-05-2024 23:36,02-05-2024 00:35,Pending,1189.42,UPI,4.66,59,39.45
1332,403,129,04-02-2025 22:10,04-02-2025 23:28,Delivered,4473.58,Credit Card,3.23,78,34.99
1333,332,46,01-07-2024 17:07,01-07-2024 18:34,Cancelled,177.64,Cash,3.92,87,19.92
1334,241,138,12-05-2025 20:36,12-05-2025 21:32,Pending,2214.29,UPI,1.11,56,26.17
1335,474,121,03-01-2025 10:18,03-01-2025 11:26,Delivered,2438.4,Cash,1.27,68,38.1
1336,70,142,11-01-2024 14:51,11-01-2024 15:48,Cancelled,3034.18,UPI,0.77,57,4.75
1337,74,104,12-03-2024 21:34,12-03-2024 22:13,Delivered,3610.22,UPI,0.91,39,3.56
1338,35,104,02-06-2024 05:09,02-06-2024 06:06,Cancelled,3518.7,UPI,4.26,57,1.7
1339,250,154,30-12-2024 03:11,30-12-2024 04:05,Cancelled,2905.01,Cash,3.03,54,12.95
1340,284,143,05-01-2025 13:56,05-01-2025 14:57,Cancelled,34.37,Credit Card,2.59,61,34.37
1341,301,19,24-06-2025 00:11,24-06-2025 01:28,Cancelled,4898.18,Cash,4.04,77,16.55
1342,451,146,30-01-2024 09:39,30-01-2024 10:59,Cancelled,4045.32,Cash,3.61,80,4.81
1343,187,103,28-07-2024 18:45,28-07-2024 19:30,Delivered,4706.6,Credit Card,3.83,45,30.21
1344,298,94,20-10-2024 03:19,20-10-2024 04:48,Cancelled,2307.88,Credit Card,2.26,89,1.69
1345,499,61,12-11-2024 20:52,12-11-2024 21:59,Cancelled,2188.19,UPI,3.53,67,4.92
1346,107,24,20-03-2025 08:09,20-03-2025 08:57,Cancelled,2697.39,Cash,0.1,48,41.16
1347,326,54,22-09-2024 02:35,22-09-2024 03:21,Delivered,304.18,UPI,1.48,46,17.35
1348,82,191,09-09-2024 23:47,10-09-2024 00:39,Cancelled,1227.95,Credit Card,0.92,52,48.23
1349,207,36,19-05-2025 08:30,19-05-2025 09:53,Delivered,1854.82,UPI,4.29,83,41.41
1350,424,1,26-05-2024 01:56,26-05-2024 03:18,Pending,3498.62,Credit Card,1.69,82,39.57
1351,423,45,20-08-2023 13:04,20-08-2023 14:24,Cancelled,2950.94,Cash,2.17,80,23.66
1352,89,129,03-02-2025 02:31,03-02-2025 03:35,Cancelled,727.73,UPI,2.35,64,8.53
1353,42,138,08-04-2024 15:35,08-04-2024 16:20,Delivered,516.25,UPI,0.25,45,11.13
1354,208,102,28-05-2025 07:41,28-05-2025 08:51,Cancelled,2284.53,Credit Card,4.3,70,12.53
1355,487,24,25-08-2024 03:39,25-08-2024 04:57,Cancelled,4706.96,UPI,3.11,78,30
1356,438,37,08-01-2025 08:05,08-01-2025 08:46,Delivered,4750.12,Cash,3.57,41,32.68
1357,201,189,20-10-2023 09:48,20-10-2023 10:57,Cancelled,4754.57,UPI,3.96,69,3.31
1358,468,1,23-10-2023 18:42,23-10-2023 19:37,Cancelled,1213.54,UPI,2.6,55,48.69
1359,488,155,26-11-2023 17:39,26-11-2023 18:31,Delivered,3801.95,Credit Card,4.87,52,36.95
1360,499,113,17-12-2024 20:31,17-12-2024 21:37,Delivered,873.9,Cash,0.07,66,41.76
1361,444,106,14-01-2024 04:44,14-01-2024 05:42,Delivered,2747.89,Credit Card,3.05,58,7.62
1362,248,23,19-01-2024 16:45,19-01-2024 17:46,Pending,3796.34,Credit Card,3.75,61,29.31
1363,170,97,23-04-2024 03:02,23-04-2024 03:43,Delivered,1263.42,Credit Card,3.78,41,42.63
1364,281,156,07-01-2024 10:37,07-01-2024 11:14,Cancelled,2350.99,UPI,1.16,37,3.23
1365,254,183,04-03-2025 01:56,04-03-2025 03:05,Pending,1052.11,Credit Card,0.44,69,44.05
1366,4,61,01-12-2024 08:04,01-12-2024 08:40,Delivered,26.87,UPI,2.27,36,4.48
1367,254,82,12-07-2025 04:38,12-07-2025 06:02,Delivered,859.86,Cash,0.59,84,2.6
1368,161,100,03-06-2024 06:55,03-06-2024 07:25,Cancelled,756.8,Cash,1.3,30,39.57
1369,233,48,03-11-2023 12:31,03-11-2023 13:18,Pending,4787.75,Cash,4.26,47,0.25
1370,325,66,28-02-2025 17:04,28-02-2025 17:49,Cancelled,3820.43,UPI,4.32,45,16.98
1371,334,53,08-12-2024 20:58,08-12-2024 21:40,Pending,3656.74,Cash,1.92,42,12.07
1372,332,80,25-08-2024 03:00,25-08-2024 03:47,Cancelled,1763.36,Cash,1.87,47,16.09
1373,263,49,01-07-2025 08:19,01-07-2025 09:23,Pending,4163.9,UPI,0.04,64,12.14
1374,363,63,17-07-2024 06:48,17-07-2024 07:47,Cancelled,3763.63,Credit Card,1.9,59,15.29
1375,9,200,26-04-2024 05:02,26-04-2024 06:01,Pending,1161.8,Credit Card,4.1,59,35.14
1376,126,177,04-07-2024 00:33,04-07-2024 01:48,Pending,3211.19,UPI,3.09,75,48.08
1377,206,184,16-04-2025 20:39,16-04-2025 21:29,Cancelled,608.07,UPI,1.3,50,6.58
1378,299,88,24-08-2024 00:59,24-08-2024 01:37,Pending,2880.97,UPI,0.78,38,35
1379,101,98,15-10-2024 06:28,15-10-2024 07:55,Delivered,4588.25,UPI,4.55,87,37.82
1380,453,177,13-04-2025 16:25,13-04-2025 17:18,Pending,3778.99,Credit Card,4.4,53,26.76
1381,486,174,22-02-2025 07:11,22-02-2025 08:20,Delivered,3968.51,UPI,4.66,69,48.36
1382,161,122,23-06-2024 20:08,23-06-2024 20:40,Cancelled,4783.86,Cash,4.42,32,8.91
1383,334,24,15-04-2024 01:36,15-04-2024 02:34,Pending,1688.89,UPI,0.57,58,35.06
1384,421,25,22-09-2023 02:21,22-09-2023 03:42,Pending,2463.65,Cash,0.33,81,40.48
1385,469,74,16-09-2023 05:06,16-09-2023 06:13,Delivered,4233.23,Cash,4.44,67,45.16
1386,319,135,14-11-2024 14:46,14-11-2024 15:41,Pending,2706.15,UPI,1.66,55,20.7
1387,153,110,21-06-2024 00:36,21-06-2024 01:06,Pending,3629.25,Cash,2.83,30,9.95
1388,282,154,06-10-2024 00:27,06-10-2024 01:10,Cancelled,4853.5,Credit Card,2.61,43,44.63
1389,271,72,12-08-2023 15:22,12-08-2023 16:03,Delivered,2819.94,UPI,3.37,41,42.15
1390,168,104,02-09-2024 17:56,02-09-2024 19:12,Pending,736.82,UPI,3.31,76,14.8
1391,206,61,17-01-2025 13:04,17-01-2025 13:42,Delivered,3154.04,UPI,0.91,38,25.16
1392,144,15,15-07-2023 08:25,15-07-2023 09:49,Delivered,292.63,Cash,1.75,84,49.02
1393,401,76,19-12-2023 13:17,19-12-2023 14:41,Cancelled,2101.36,Cash,2.38,84,11.82
1394,448,112,17-01-2024 02:45,17-01-2024 03:53,Cancelled,2892.24,Cash,3.84,68,47.48
1395,34,98,23-04-2024 13:45,23-04-2024 14:35,Pending,3050.85,Credit Card,0.64,50,14.6
1396,145,62,07-03-2025 03:50,07-03-2025 04:48,Cancelled,4760.26,Credit Card,1.93,58,44.23
1397,192,39,29-10-2024 16:44,29-10-2024 17:38,Pending,1868.58,UPI,0.03,54,33.17
1398,153,57,17-10-2024 21:20,17-10-2024 21:55,Cancelled,4512.7,Cash,0.75,35,20.01
1399,24,2,19-11-2024 14:24,19-11-2024 15:23,Delivered,3805.07,UPI,3.05,59,47.43
1400,453,25,09-08-2023 16:29,09-08-2023 17:17,Cancelled,899.49,Credit Card,4.43,48,6.68
1401,119,52,04-02-2024 00:36,04-02-2024 01:10,Pending,503.06,UPI,3.61,34,27.48
1402,457,8,23-04-2025 11:55,23-04-2025 12:28,Pending,1016.92,Credit Card,2.75,33,43.39
1403,8,77,21-06-2025 02:19,21-06-2025 03:23,Delivered,1504.74,Cash,1.7,64,17.04
1404,7,199,23-11-2024 05:09,23-11-2024 06:38,Pending,569.25,Cash,1.51,89,40.07
1405,393,154,19-07-2023 06:46,19-07-2023 07:37,Pending,1501.82,Credit Card,3.9,51,3.05
1406,334,95,19-01-2025 10:28,19-01-2025 11:05,Delivered,3432,Credit Card,0.29,37,7.52
1407,351,108,20-01-2025 10:52,20-01-2025 11:24,Cancelled,1159.15,UPI,4.19,32,8.82
1408,30,156,26-07-2024 19:23,26-07-2024 20:36,Pending,894.63,UPI,3.54,73,31.6
1409,385,199,29-12-2023 04:15,29-12-2023 05:40,Cancelled,3216.54,UPI,1.77,85,45
1410,493,164,02-12-2023 20:39,02-12-2023 21:43,Pending,507.94,UPI,2.16,64,37.82
1411,303,80,20-08-2023 23:30,21-08-2023 00:28,Delivered,3128.09,Cash,1.85,58,17.06
1412,372,136,31-05-2025 01:26,31-05-2025 02:20,Cancelled,323.81,UPI,4.79,54,0.79
1413,413,57,03-07-2025 22:18,03-07-2025 23:22,Pending,1819.29,Cash,1.75,64,13.95
1414,71,65,04-07-2025 14:39,04-07-2025 15:11,Pending,1360.69,Credit Card,2.64,32,49.6
1415,146,31,24-04-2025 01:42,24-04-2025 03:05,Pending,1375.55,UPI,3.53,83,45.48
1416,499,174,01-07-2024 21:19,01-07-2024 22:17,Cancelled,2857.67,Credit Card,3.55,58,6.84
1417,436,177,23-08-2024 04:49,23-08-2024 05:20,Delivered,81.34,Cash,3.52,31,48.08
1418,446,12,03-02-2024 16:16,03-02-2024 17:40,Pending,1516.02,Cash,3.97,84,48.72
1419,322,168,25-02-2025 12:25,25-02-2025 13:21,Pending,2493.62,UPI,1.41,56,39.88
1420,457,8,16-12-2024 09:31,16-12-2024 10:42,Delivered,1702.72,Cash,0.63,71,10.55
1421,76,22,18-03-2025 07:43,18-03-2025 08:13,Pending,3314.24,UPI,1.23,30,29.99
1422,109,74,17-11-2023 02:44,17-11-2023 04:03,Cancelled,4603.29,Cash,3.03,79,45.95
1423,84,92,19-11-2024 18:05,19-11-2024 18:40,Cancelled,4124.15,Credit Card,1.31,35,0.75
1424,377,22,30-05-2024 14:32,30-05-2024 15:42,Delivered,879.85,Cash,1.84,70,27.65
1425,104,176,29-10-2024 23:29,30-10-2024 00:14,Pending,88.27,Cash,1.14,45,4.25
1426,436,52,17-11-2024 11:21,17-11-2024 12:42,Delivered,4610.82,Cash,3.45,81,40.76
1427,246,170,05-09-2024 05:13,05-09-2024 05:46,Pending,1853.62,UPI,0.53,33,17.72
1428,201,50,28-07-2023 13:39,28-07-2023 14:13,Pending,4968.06,Cash,0.67,34,43.99
1429,452,126,07-07-2024 06:37,07-07-2024 07:07,Pending,2537.7,Cash,3.66,30,41.97
1430,389,68,09-05-2025 17:42,09-05-2025 18:28,Cancelled,3038.93,Credit Card,3.2,46,42.1
1431,448,16,03-08-2023 14:16,03-08-2023 15:29,Delivered,3021.99,UPI,1.01,73,32.54
1432,138,187,15-12-2024 09:33,15-12-2024 10:55,Delivered,3123.59,UPI,1.23,82,40.21
1433,185,99,28-01-2024 07:46,28-01-2024 08:18,Cancelled,4391.75,Cash,2.84,32,6.62
1434,89,86,04-06-2024 15:46,04-06-2024 16:24,Cancelled,2023.46,Credit Card,0.31,38,23.35
1435,42,185,29-08-2023 14:42,29-08-2023 15:19,Pending,1102.94,Credit Card,2.91,37,6.93
1436,17,65,19-02-2024 07:41,19-02-2024 08:13,Cancelled,1728.01,Cash,1.4,32,10.2
1437,264,109,29-11-2024 09:35,29-11-2024 10:40,Delivered,2046.45,Cash,0.59,65,32.15
1438,98,29,11-05-2025 09:08,11-05-2025 10:24,Pending,1059.51,Cash,1.94,76,26.62
1439,307,199,17-01-2024 15:50,17-01-2024 17:06,Cancelled,2939.28,Cash,3,76,6.76
1440,109,120,09-06-2024 20:48,09-06-2024 21:44,Pending,2496.52,Credit Card,1.91,56,33.76
1441,242,55,13-04-2025 21:03,13-04-2025 21:56,Pending,783.22,UPI,4.46,53,17.13
1442,121,58,15-08-2023 08:27,15-08-2023 09:00,Cancelled,763.83,UPI,3.36,33,13.47
1443,7,135,28-01-2025 10:40,28-01-2025 11:53,Delivered,4949.19,Cash,3.13,73,19.45
1444,16,27,30-06-2025 09:35,30-06-2025 10:37,Delivered,2861.09,Credit Card,3.6,62,26.18
1445,495,111,16-03-2024 13:00,16-03-2024 14:09,Delivered,3200.15,Credit Card,3.26,69,30.78
1446,443,146,11-01-2024 19:28,11-01-2024 20:45,Cancelled,1794.38,Credit Card,2.71,77,12.34
1447,186,14,22-07-2024 14:55,22-07-2024 15:44,Cancelled,1288,UPI,0.77,49,31.36
1448,398,126,28-11-2023 02:04,28-11-2023 02:49,Cancelled,860.39,UPI,2.07,45,5.34
1449,357,141,01-10-2023 16:53,01-10-2023 18:16,Cancelled,360.84,Credit Card,2.11,83,22.19
1450,246,193,11-05-2024 20:45,11-05-2024 21:37,Pending,3072,UPI,0.67,52,9.18
1451,408,63,11-05-2025 20:12,11-05-2025 21:17,Delivered,3564.06,UPI,3.45,65,33.94
1452,421,91,16-09-2023 08:15,16-09-2023 09:22,Delivered,131.9,Cash,2.61,67,40.96
1453,430,25,28-01-2024 15:39,28-01-2024 16:34,Delivered,1687.56,UPI,3.78,55,10.86
1454,351,168,15-01-2025 02:57,15-01-2025 03:50,Cancelled,1886.24,UPI,3.91,53,33.53
1455,479,21,09-12-2023 08:19,09-12-2023 09:40,Pending,84.8,Cash,2.82,81,45.97
1456,10,181,28-08-2023 16:17,28-08-2023 17:45,Cancelled,1384.54,Credit Card,1.2,88,9.24
1457,357,4,07-08-2023 08:44,07-08-2023 10:00,Delivered,285.24,Cash,2.26,76,29.68
1458,495,7,08-01-2025 16:30,08-01-2025 17:01,Cancelled,258.49,UPI,4.47,31,1.61
1459,466,106,08-05-2024 00:48,08-05-2024 01:20,Delivered,2691.07,Credit Card,0.53,32,2.1
1460,140,105,23-08-2023 21:48,23-08-2023 22:28,Cancelled,540.59,Cash,4.1,40,29.04
1461,17,82,29-10-2024 17:15,29-10-2024 18:25,Cancelled,2892.17,UPI,2.69,70,35.69
1462,482,31,13-09-2023 00:21,13-09-2023 01:12,Delivered,1738.78,UPI,2.65,51,44.06
1463,208,132,07-09-2023 07:40,07-09-2023 08:49,Pending,4674.18,UPI,1.76,69,12.64
1464,403,159,07-08-2023 04:08,07-08-2023 05:02,Pending,4186.3,UPI,0.12,54,7
1465,72,161,30-11-2024 05:53,30-11-2024 06:31,Delivered,2294.6,Credit Card,1.71,38,24.31
1466,236,89,14-11-2024 14:47,14-11-2024 16:02,Cancelled,4477.16,Credit Card,3.03,75,10.37
1467,500,67,24-08-2023 20:34,24-08-2023 21:47,Delivered,4138.04,UPI,1.74,73,9.33
1468,17,52,19-12-2023 09:37,19-12-2023 10:52,Delivered,2834.47,UPI,0.05,75,0.22
1469,11,79,14-10-2024 01:17,14-10-2024 02:35,Pending,2280.25,Cash,2.87,78,44.62
1470,350,85,09-06-2025 05:05,09-06-2025 06:13,Delivered,4043.41,Cash,0.54,68,27.68
1471,247,25,14-03-2025 13:24,14-03-2025 14:10,Pending,248.93,UPI,1.36,46,34.58
1472,406,138,11-03-2025 05:39,11-03-2025 06:44,Cancelled,2945.82,Credit Card,2.7,65,39.37
1473,418,1,29-07-2024 15:35,29-07-2024 16:43,Cancelled,856.4,UPI,0.55,68,24.65
1474,360,44,04-11-2023 10:30,04-11-2023 11:46,Cancelled,3607.57,Cash,3.1,76,32.42
1475,146,195,16-11-2023 17:44,16-11-2023 18:23,Pending,1460.73,Cash,4.32,39,27.49
1476,203,148,23-10-2023 18:06,23-10-2023 19:03,Delivered,1634.88,UPI,0.74,57,24.3
1477,49,108,04-08-2024 09:07,04-08-2024 09:50,Delivered,2113.08,Credit Card,3.41,43,29.14
1478,375,181,29-09-2024 14:21,29-09-2024 15:09,Pending,2784.09,Credit Card,2.13,48,34.18
1479,377,127,27-03-2024 03:57,27-03-2024 04:59,Cancelled,4856.79,UPI,3.38,62,15.94
1480,116,128,21-08-2023 05:09,21-08-2023 05:54,Delivered,745.89,UPI,4.81,45,31.72
1481,431,144,21-06-2024 00:28,21-06-2024 01:22,Pending,4555.79,Credit Card,0.61,54,23.98
1482,165,59,07-03-2025 18:36,07-03-2025 19:43,Delivered,1088.02,UPI,3.46,67,48.48
1483,482,85,08-01-2025 19:13,08-01-2025 20:02,Delivered,3282.53,Cash,0.65,49,34.45
1484,263,161,20-08-2024 09:42,20-08-2024 11:09,Cancelled,1878.52,Cash,3.48,87,44.85
1485,388,199,27-07-2024 23:46,28-07-2024 00:30,Delivered,4768.31,Credit Card,4.98,44,29.4
1486,399,123,27-11-2023 20:39,27-11-2023 21:27,Cancelled,2122.44,UPI,2.17,48,46.98
1487,378,129,03-02-2024 08:20,03-02-2024 09:04,Cancelled,4702.06,UPI,3.94,44,22.88
1488,90,12,29-09-2024 16:39,29-09-2024 18:07,Pending,3577.87,Cash,4.96,88,30.94
1489,24,174,02-07-2024 22:41,02-07-2024 23:14,Delivered,2415.01,UPI,0.79,33,43.62
1490,44,105,20-02-2024 21:08,20-02-2024 22:31,Pending,890.7,Cash,3.38,83,2.96
1491,274,87,20-04-2024 14:12,20-04-2024 15:17,Delivered,3293.43,Credit Card,4.64,65,35.39
1492,441,30,22-06-2025 13:32,22-06-2025 14:51,Cancelled,110.23,UPI,3.23,79,35.51
1493,105,193,02-12-2023 00:41,02-12-2023 01:20,Pending,3082.01,Credit Card,3.46,39,33.01
1494,311,44,24-08-2024 08:51,24-08-2024 10:00,Pending,1519.76,UPI,0.9,69,47.92
1495,190,59,17-07-2024 10:08,17-07-2024 10:50,Cancelled,1655.15,UPI,2.4,42,46.57
1496,8,200,05-12-2024 15:28,05-12-2024 16:12,Pending,4334.49,UPI,0.26,44,42.88
1497,225,151,08-06-2025 19:17,08-06-2025 19:48,Pending,448.12,Credit Card,0.7,31,13.79
1498,251,86,14-01-2025 12:48,14-01-2025 13:33,Delivered,11.62,Cash,3.16,45,11.62
1499,56,119,14-10-2023 22:54,15-10-2023 00:05,Cancelled,4587.47,Credit Card,2.85,71,33.2
1500,276,122,29-05-2024 14:18,29-05-2024 15:02,Pending,829.05,Credit Card,3.83,44,35.92
